Rank,Release Group,Worldwide,Domestic,%,Foreign,%
698,Wanda 2018 Re-release,"$51,713","$51,713",100%,-,-
699,The Royal Wedding: Prince Harry and Meghan Markle,"$50,264","$50,264",100%,-,-
700,Jumanji/Jumanji: Welcome to the Jungle 2018 NCM Fathom Event,"$49,381","$49,381",100%,-,-
701,Hal,"$49,045","$48,698",99.3%,$347,0.7%
702,The China Hustle,"$48,650","$48,650",100%,-,-
703,350 Days - Legends. Champions. Survivors,"$47,526","$47,526",100%,-,-
704,Mercury,"$45,429",-,-,"$45,429",100%
705,That Summer,"$44,659","$34,556",77.4%,"$10,103",22.6%
706,Liyana,"$44,045","$44,045",100%,-,-
707,Garry Winogrand: All Things are Photographable,"$44,002","$44,002",100%,-,-
708,Hitler's Hollywood,"$43,766","$43,766",100%,-,-
709,First We Take Brooklyn,"$42,812","$42,812",100%,-,-
710,Golden Exits,"$41,888","$41,888",100%,-,-
711,Blue Iguana,"$41,050",-,-,"$41,050",100%
712,On Her Shoulders,"$40,145","$28,288",70.5%,"$11,857",29.5%
713,Humor Me,"$40,099","$40,099",100%,-,-
714,Submission,"$39,985","$39,985",100%,-,-
715,An Elephant Sitting Still,"$39,599","$32,556",82.2%,"$7,043",17.8%
716,I Do Not Care If We Go Down in History as Barbarians,"$39,171","$11,307",28.9%,"$27,864",71.1%
717,Divide and Conquer: The Story of Roger Ailes,"$38,510","$38,510",100%,-,-
718,Araby,"$38,399","$38,399",100%,-,-
719,No Intenso Agora,"$38,223","$24,955",65.3%,"$13,268",34.7%
720,Gray Matter,"$38,034","$38,034",100%,-,-
721,The Heart of Nuba,"$37,788","$37,788",100%,-,-
722,Krystal,"$37,516","$37,516",100%,-,-
723,Small Group,"$37,058","$37,058",100%,-,-
724,24 Frames,"$37,045","$34,482",93.1%,"$2,563",6.9%
725,Mind Game,"$36,613","$36,613",100%,-,-
726,For Those Who Don't Read Me,"$36,506","$36,506",100%,-,-
727,Le Corbeau,"$36,089","$36,089",100%,-,-
728,The House of Tomorrow,"$35,821","$35,821",100%,-,-
729,The Road Movie,"$35,757","$35,757",100%,-,-
730,Good Manners,"$35,714","$31,177",87.3%,"$4,537",12.7%
731,PGS: Intuition Is Your Personal Guidance System,"$35,423","$35,423",100%,-,-
732,Holy Hell,"$34,366","$34,366",100%,-,-
733,Maui,"$33,953","$33,953",100%,-,-
734,"Distant Voices, Still Lives 2018 Re-release","$33,301","$5,234",15.7%,"$28,067",84.3%
735,The Nun,"$32,659","$30,245",92.6%,"$2,414",7.4%
736,Sollers Point,"$32,608","$32,608",100%,-,-
737,Goodland,"$32,140","$32,140",100%,-,-
738,Moynihan,"$31,970","$31,970",100%,-,-
739,Poor Boy,"$31,031","$31,031",100%,-,-
740,Cold Water,"$30,209","$30,209",100%,-,-
741,Memories of Underdevelopment 2018 Re-release,"$29,647","$29,647",100%,-,-
742,Charm City,"$29,335","$29,335",100%,-,-
743,Restoring Tomorrow,"$28,556","$28,556",100%,-,-
744,Quai des Orfèvres 2018 Re-release,"$28,013","$28,013",100%,-,-
745,The Amendment,"$27,961","$27,961",100%,-,-
746,Senso,"$27,723","$27,723",100%,-,-
747,An Evening with Beverly Luff Linn,"$27,359","$6,701",24.5%,"$20,658",75.5%
748,Milford Graves Full Mantis,"$26,566","$26,566",100%,-,-
749,At First Light,"$26,338","$3,292",12.5%,"$23,046",87.5%
750,Marlina the Murderer in Four Acts,"$26,331","$17,788",67.6%,"$8,543",32.4%
751,The Misandrists,"$26,123","$26,123",100%,-,-
752,Ridge Runners,"$26,019","$26,019",100%,-,-
753,Jet Trash 2018 Re-release,"$26,002","$26,002",100%,-,-
754,Black Mother,"$25,919","$18,762",72.4%,"$7,157",27.6%
755,Vazante,"$25,091","$23,884",95.2%,"$1,207",4.8%
756,An Elephant's Journey,"$24,844","$24,844",100%,-,-
757,Too Late to Die Young,"$24,487","$16,591",67.8%,"$7,896",32.2%
758,Under The Wire,"$23,897","$3,429",14.3%,"$20,468",85.7%
759,Death House,"$23,833","$23,833",100%,-,-
760,Letter from Masanjia,"$23,481","$23,481",100%,-,-
761,The Judge,"$23,127","$22,257",96.2%,$870,3.8%
762,Three Peaks,"$23,069","$16,216",70.3%,"$6,853",29.7%
763,Heavy Trip,"$22,460","$10,153",45.2%,"$12,307",54.8%
764,The Atomic Cafe,"$22,293","$22,293",100%,-,-
765,Winning Formula,"$22,189","$22,189",100%,-,-
766,The Female Brain,"$21,786","$21,786",100%,-,-
767,Half the Picture,"$21,589","$21,589",100%,-,-
768,Hagazussa,"$21,487","$13,253",61.7%,"$8,234",38.3%
769,Tyrel,"$21,456","$21,456",100%,-,-
770,Ganja & Hess,"$21,197","$21,197",100%,-,-
771,The Happys,"$21,108","$21,108",100%,-,-
772,Ava,"$20,940","$20,940",100%,-,-
773,Did You Wonder Who Fired the Gun?,"$20,765","$20,765",100%,-,-
774,Freak Show,"$20,657","$19,696",95.3%,$961,4.7%
775,Ice Dragon: Legend of the Blue Daisies,"$20,549","$20,549",100%,-,-
776,The Devil and Father Amorth,"$20,449","$20,449",100%,-,-
777,Izzy Gets the F*ck Across Town,"$20,208","$20,208",100%,-,-
778,Apocalypsis,"$20,052","$20,052",100%,-,-
779,Eight Hours Don't Make a Day,"$19,987","$19,987",100%,-,-
780,"One Sings, the Other Doesn't","$19,919","$19,919",100%,-,-
781,Active Measures,"$19,862","$19,862",100%,-,-
782,Damascus Cover,"$19,532",-,-,"$19,532",100%
783,Who We Are Now,"$19,128","$19,128",100%,-,-
784,November,"$19,084","$19,084",100%,-,-
785,Anything,"$19,037","$19,037",100%,-,-
786,Frank and Ava,"$18,829","$18,829",100%,-,-
787,Crime + Punishment,"$18,644","$18,644",100%,-,-
788,The Pagan King: The Battle of Death,"$18,598",-,-,"$18,598",100%
789,Allegiance to Broadway,"$18,527","$18,527",100%,-,-
790,Desolation,"$18,490","$18,490",100%,-,-
791,306 Hollywood,"$18,399","$18,399",100%,-,-
792,King of Hearts,"$18,130","$17,646",97.3%,$484,2.7%
793,Batman: Mask of the Phantasm 2018 Re-release,"$17,813","$17,813",100%,-,-
794,The Chronicle of Anna Magdalena Bach,"$17,527","$17,527",100%,-,-
795,"A Bread Factory, Part One/A Bread Factory, Part Two","$17,325","$17,325",100%,-,-
796,Revival,"$17,252","$17,252",100%,-,-
797,Haikara-San: Here Comes Miss Modern,"$16,572","$16,572",100%,-,-
798,Detour,"$16,172","$16,172",100%,-,-
799,Out on Stage,"$15,623","$15,623",100%,-,-
800,Bob le Flambeur,"$15,586","$15,586",100%,-,-
801,When You Read This Letter,"$15,552","$15,552",100%,-,-
802,Postcards from London,"$15,548","$5,312",34.2%,"$10,236",65.8%
803,Tom of Finland 2018 Re-release,"$15,483","$3,314",21.4%,"$12,169",78.6%
804,Narcissister Organ Player,"$15,334","$15,334",100%,-,-
805,People's Republic of Desire,"$15,241","$15,241",100%,-,-
806,Trust Machine: The Story of Blockchain,"$14,905","$14,905",100%,-,-
807,Ferrante Fever,"$14,518","$11,137",76.7%,"$3,381",23.3%
808,The Public Image is Rotten,"$14,464","$11,293",78.1%,"$3,171",21.9%
809,The Last Movie Star,"$14,410","$14,410",100%,-,-
810,Chasing the Blues,"$14,030","$14,030",100%,-,-
811,Weed the People,"$13,926","$13,926",100%,-,-
812,Stavisky...,"$13,793","$13,793",100%,-,-
813,Our Blood is Wine,"$13,210","$13,210",100%,-,-
814,Like Me,"$12,965","$12,965",100%,-,-
815,Kangaroo,"$12,626","$4,547",36%,"$8,079",64%
816,American Socialist: The Life and Times of Eugene Victor Debs,"$12,609","$12,609",100%,-,-
817,Of Fathers and Sons,"$12,579","$12,579",100%,-,-
818,My Art,"$12,554","$12,554",100%,-,-
819,American Chaos,"$12,368","$12,368",100%,-,-
820,L'héritage de la chouette,"$12,316","$12,316",100%,-,-
821,The Most Unknown,"$12,119","$12,119",100%,-,-
822,The Last Race,"$11,947","$11,947",100%,-,-
823,Les Parents Terribles,"$11,818","$11,818",100%,-,-
824,Summer '03,"$11,746","$11,746",100%,-,-
825,Around India with a Movie Camera,"$11,568","$10,389",89.8%,"$1,179",10.2%
826,Rendezvous in July,"$11,321","$11,321",100%,-,-
827,Bullitt County,"$11,257","$11,257",100%,-,-
828,Edward II 2018 Re-release,"$11,055","$4,826",43.7%,"$6,229",56.3%
829,Class Rank,"$10,452","$10,452",100%,-,-
830,Mama Africa 2018 Re-release,"$10,430","$10,430",100%,-,-
831,The Advocates,"$10,402","$10,402",100%,-,-
832,The Quest of Alain Ducasse,"$9,627","$9,627",100%,-,-
833,Strangers on the Earth,"$9,518","$9,518",100%,-,-
834,El Mar La Mar,"$9,065","$9,065",100%,-,-
835,Step Up: High Water,"$9,005","$9,005",100%,-,-
836,Zoo Wars,"$8,998","$8,998",100%,-,-
837,Survivors Guide To Prison,"$8,982","$8,982",100%,-,-
838,Colossal Youth,"$8,968","$8,331",92.9%,$637,7.1%
839,Summer of '67,"$8,941","$8,941",100%,-,-
840,This is Congo,"$8,905","$7,051",79.2%,"$1,854",20.8%
841,Blood Feast,"$8,708","$8,708",100%,-,-
842,Furlough,"$8,472","$8,472",100%,-,-
843,Spiral,"$8,190","$8,190",100%,-,-
844,Legend of the Mountain,"$7,640","$7,640",100%,-,-
845,Shoah: Four Sisters,"$7,323","$7,323",100%,-,-
846,Tall: The American Skyscraper and Louis Sullivan,"$7,216","$7,216",100%,-,-
847,Painless,"$7,082","$7,082",100%,-,-
848,In Echo Park,"$7,072","$7,072",100%,-,-
849,In the Land of Pomegranates,"$7,014","$7,014",100%,-,-
850,Duck Butter,"$6,877","$6,877",100%,-,-
851,Calling All Earthlings,"$6,756","$6,756",100%,-,-
852,A Whale of a Tale,"$6,747","$6,747",100%,-,-
853,Iceman,"$6,719","$2,138",31.8%,"$4,581",68.2%
854,One Last Thing,"$6,232","$6,232",100%,-,-
855,I Am MLK Jr.,"$5,918","$5,918",100%,-,-
856,An Actor Prepares,"$5,891","$1,743",29.6%,"$4,148",70.4%
857,Are We Not Cats,"$5,518","$5,518",100%,-,-
858,Cuban Food Stories,"$5,434","$5,434",100%,-,-
859,In Searching,"$5,210","$5,210",100%,-,-
860,Intersection,"$5,116","$5,116",100%,-,-
861,Notes on an Appearance,"$5,065","$5,065",100%,-,-
862,The Texture of Falling,"$5,010","$5,010",100%,-,-
863,Social Animals,"$5,007","$5,007",100%,-,-
864,An L.A. Minute,"$5,004","$5,004",100%,-,-
865,The Other Side of Everything,"$4,685","$4,685",100%,-,-
866,The Long Dumb Road,"$4,667","$4,667",100%,-,-
867,Weightless,"$4,461","$4,461",100%,-,-
868,The Peacemaker,"$4,400","$4,400",100%,-,-
869,The Party's Just Beginning,"$4,371","$4,145",94.8%,$226,5.2%
870,Cocote,"$4,224","$3,815",90.3%,$409,9.7%
871,Stella's Last Weekend,"$4,215","$4,215",100%,-,-
872,Armed,"$3,948","$3,948",100%,-,-
873,American Dresser,"$3,895","$3,895",100%,-,-
874,The Second Time Around,"$3,837","$3,837",100%,-,-
875,Nelly,"$3,751","$3,751",100%,-,-
876,The Family,"$3,696","$3,696",100%,-,-
877,Fourplay,"$3,550","$3,550",100%,-,-
878,The Citizen 2018 Re-release,"$3,495","$3,495",100%,-,-
879,The Cage Fighter,"$3,392","$3,392",100%,-,-
880,Followers,"$3,350","$3,350",100%,-,-
881,Over the Limit,"$3,243","$3,243",100%,-,-
882,Game Changers,"$3,142","$3,142",100%,-,-
883,Hot to Trot,"$3,133","$3,133",100%,-,-
884,Nana,"$2,784","$2,784",100%,-,-
885,Straight Into a Storm,"$2,684","$2,684",100%,-,-
886,ACORN and the Firestorm,"$2,621","$2,621",100%,-,-
887,West Of The Jordan River,"$1,926","$1,926",100%,-,-
888,Finding Happiness,"$1,841","$1,841",100%,-,-
889,The Lost Village,"$1,780","$1,780",100%,-,-
890,Henchmen,"$1,469","$1,469",100%,-,-
891,That Way Madness Lies...,"$1,447","$1,447",100%,-,-
892,Beauty and the Beholder,"$1,368","$1,368",100%,-,-
893,Altered Perception,"$1,259","$1,259",100%,-,-
894,Two Men Went to War 2018 Re-release,"$1,227","$1,227",100%,-,-
895,Under the Turban,"$1,190","$1,190",100%,-,-
896,Half Brothers,"$1,100","$1,100",100%,-,-
897,Invisible Hands,"$1,034","$1,034",100%,-,-
898,TVTV: Video Revolutionaries,$812,$812,100%,-,-
899,Higher Power,$528,$528,100%,-,-
